id,label
882,0
883,2
884,4
885,4
886,3
887,5
888,5
889,0
890,0
891,9
892,4
893,0
894,8
895,7
896,9
897,4
898,3
899,2
900,9
901,3
902,3
903,3
904,9
905,7
906,9
907,6
908,3
909,3
910,9
911,2
912,1
913,3
914,9
915,5
916,8
917,7
918,4
919,4
920,5
921,5
922,2
923,4
924,0
925,0
926,0
927,5
928,2
929,5
930,0
931,3
932,4
933,4
934,7
935,9
936,9
937,9
938,3
939,7
940,3
941,3
942,8
943,6
944,3
945,3
946,3
947,9
948,6
949,4
950,7
951,7
952,6
953,6
954,8
955,0
956,5
957,9
958,3
959,4
960,0
961,3
962,8
963,7
964,3
965,3
966,6
967,9
968,7
969,9
970,4
971,9
972,4
973,3
974,0
975,8
976,7
977,0
978,7
979,7
980,6
981,9
982,0
983,2
984,5
985,5
986,0
987,2
988,5
989,5
990,4
991,7
992,4
993,7
994,4
995,6
996,2
997,0
998,4
999,3
1000,2
1001,9
1002,7
1003,1
1004,6
1005,0
1006,0
1007,6
1008,1
1009,9
1010,9
1011,1
1012,8
1013,5
1014,6
1015,1
1016,8
1017,1
1018,7
1019,4
1020,9
1021,1
1022,0
1023,7
1024,0
1025,1
1026,9
1027,3
1028,4
1029,1
1030,7
1031,2
1032,0
1033,9
1034,7
1035,5
1036,9
1037,4
1038,9
1039,2
1040,1
1041,3
1042,7
1043,7
1044,7
1045,2
1046,4
1047,4
1048,3
1049,3
1050,0
1051,4
1052,1
1053,2
1054,7
1055,1
1056,4
1057,4
1058,7
1059,6
1060,2
1061,7
1062,3
1063,6
1064,9
1065,4
1066,0
1067,8
1068,3
1069,3
1070,4
1071,2
1072,4
1073,5
1074,3
1075,0
1076,3
1077,3
1078,7
1079,3
1080,4
1081,0
1082,3
1083,1
1084,9
1085,5
1086,1
1087,9
1088,0
1089,0
1090,3
1091,1
1092,4
1093,4
1094,2
1095,6
1096,6
1097,3
1098,0
1099,6
1100,9
1101,4
1102,7
1103,0
1104,6
1105,0
1106,8
1107,3
1108,3
1109,7
1110,7
1111,1
1112,4
1113,4
1114,5
1115,2
1116,3
1117,2
1118,9
1119,5
1120,6
1121,4
1122,8
1123,4
1124,6
1125,3
1126,0
1127,8
1128,3
1129,2
1130,2
1131,6
1132,1
1133,2
1134,6
1135,1
1136,9
1137,4
1138,9
1139,2
1140,4
1141,4
1142,0
1143,9
1144,0
1145,3
1146,4
1147,7
1148,4
1149,7
1150,0
1151,4
1152,1
1153,1
1154,2
1155,4
1156,1
1157,4
1158,4
1159,7
1160,2
1161,3
1162,7
1163,4
1164,2
1165,1
1166,3
1167,9
1168,3
1169,9
1170,7
1171,7
1172,0
1173,3
1174,0
1175,8
1176,6
1177,0
1178,7
1179,8
1180,6
1181,3
1182,7
1183,6
1184,3
1185,3
1186,6
1187,3
1188,7
1189,4
1190,7
1191,8
1192,5
1193,3
1194,4
1195,9
1196,4
1197,4
1198,3
1199,7
1200,9
1201,7
1202,3
1203,9
1204,6
1205,3
1206,7
1207,3
1208,5
1209,0
1210,2
1211,9
1212,7
1213,5
1214,7
1215,5
1216,3
1217,0
1218,4
1219,7
1220,7
1221,7
1222,3
1223,2
1224,7
1225,3
1226,3
1227,8
1228,6
1229,0
1230,9
1231,7
1232,9
1233,9
1234,4
1235,8
1236,5
1237,7
1238,4
1239,8
1240,4
1241,5
1242,4
1243,3
1244,6
1245,4
1246,2
1247,9
1248,9
1249,1
1250,7
1251,3
1252,6
1253,0
1254,4
1255,7
1256,0
1257,9
1258,5
1259,5
1260,5
1261,0
1262,4
1263,4
1264,3
1265,0
1266,3
1267,4
1268,3
1269,3
1270,2
1271,7
1272,4
1273,6
1274,3
1275,9
1276,1
1277,0
1278,7
1279,2
1280,0
1281,4
1282,7
1283,3
1284,3
1285,6
1286,7
1287,0
1288,8
1289,9
1290,3
1291,3
1292,2
1293,2
1294,3
1295,4
1296,8
1297,2
1298,3
1299,7
1300,4
1301,7
1302,5
1303,3
1304,3
1305,7
1306,6
1307,2
1308,4
1309,2
1310,9
1311,7
1312,8
1313,0
1314,3
1315,0
1316,4
1317,7
1318,0
1319,9
1320,3
1321,8
1322,0
1323,3
1324,3
1325,8
1326,8
1327,4
1328,1
1329,8
1330,6
1331,7
1332,4
1333,3
1334,1
1335,0
1336,7
1337,0
1338,4
1339,6
1340,6
1341,6
1342,0
1343,3
1344,3
1345,3
1346,4
1347,1
1348,1
1349,9
1350,3
1351,3
1352,0
1353,0
1354,3
1355,5
1356,8
1357,4
1358,6
1359,7
1360,9
1361,9
1362,8
1363,3
1364,0
1365,5
1366,4
1367,8
1368,0
1369,6
1370,7
1371,0
1372,9
1373,8
1374,1
1375,4
1376,4
1377,3
1378,3
1379,6
1380,3
1381,1
1382,4
1383,6
1384,0
1385,7
1386,8
1387,3
1388,0
1389,1
1390,0
1391,7
1392,4
1393,0
1394,8
1395,2
1396,0
1397,3
1398,7
1399,6
1400,2
1401,4
1402,3
1403,4
1404,0
1405,4
1406,9
1407,0
1408,3
1409,4
1410,0
1411,9
1412,7
1413,7
1414,1
1415,0
1416,3
1417,9
1418,3
1419,4
1420,7
1421,4
1422,7
1423,1
1424,7
1425,4
1426,9
1427,3
1428,8
1429,9
1430,3
1431,9
1432,3
1433,6
1434,5
1435,3
1436,2
1437,9
1438,4
1439,7
1440,1
1441,4
1442,2
1443,0
1444,0
1445,7
1446,8
1447,8
1448,3
1449,0
1450,7
1451,4
1452,4
1453,4
1454,5
1455,3
1456,9
1457,0
1458,4
1459,6
1460,0
1461,2
1462,4
1463,3
1464,7
1465,3
1466,5
1467,4
1468,3
1469,3
1470,4
1471,5
1472,7
1473,7
1474,4
1475,3
1476,0
1477,3
1478,9
1479,9
1480,0
1481,9
1482,7
1483,9
1484,3
1485,1
1486,0
1487,9
1488,9
1489,9
1490,3
1491,2
1492,1
1493,6
1494,3
1495,4
1496,0
1497,3
1498,9
1499,6
1500,6
1501,3
1502,7
1503,2
1504,6
1505,6
1506,0
1507,9
1508,4
1509,4
1510,2
1511,3
1512,2
1513,5
1514,9
1515,1
1516,9
1517,0
1518,0
1519,3
1520,1
1521,7
1522,0
1523,7
1524,0
1525,5
1526,9
1527,3
1528,3
1529,3
1530,4
1531,2
1532,9
1533,7
1534,2
1535,9
1536,1
1537,7
1538,6
1539,7
1540,8
1541,9
1542,0
1543,1
1544,4
1545,3
1546,7
1547,9
1548,9
1549,0
1550,5
1551,3
1552,2
1553,4
1554,1
1555,9
1556,7
1557,2
1558,9
1559,5
1560,5
1561,7
1562,2
1563,4
1564,0
1565,5
1566,8
1567,4
1568,1
1569,6
1570,7
1571,9
1572,1
1573,9
1574,0
1575,9
1576,5
1577,1
1578,4
1579,0
1580,9
1581,7
1582,1
1583,0
1584,9
1585,4
1586,7
1587,0
1588,7
1589,7
1590,3
1591,7
1592,0
1593,9
1594,3
1595,2
1596,1
1597,0
1598,2
1599,0
1600,3
1601,8
1602,1
1603,2
1604,3
1605,8
1606,9
1607,7
1608,2
1609,9
1610,6
1611,7
1612,0
1613,6
1614,7
1615,8
1616,5
1617,3
1618,2
1619,8
1620,5
1621,6
1622,6
1623,9
1624,2
1625,9
1626,2
1627,8
1628,1
1629,5
1630,3
1631,3
1632,9
1633,0
1634,2
1635,3
1636,3
1637,5
1638,3
1639,2
1640,3
1641,0
1642,8
1643,5
1644,2
1645,4
1646,7
1647,3
1648,4
1649,0
1650,2
1651,5
1652,7
1653,2
1654,4
1655,2
1656,8
1657,3
1658,7
1659,9
1660,7
1661,4
1662,2
1663,7
1664,2
1665,2
1666,0
1667,6
1668,6
1669,9
1670,0
1671,0
1672,7
1673,9
1674,9
1675,3
1676,2
1677,7
1678,2
1679,3
1680,7
1681,9
1682,4
1683,7
1684,4
1685,7
1686,6
1687,3
1688,7
1689,2
1690,5
1691,2
1692,2
1693,1
1694,5
1695,4
1696,0
1697,2
1698,7
1699,7
1700,6
1701,4
1702,0
1703,4
1704,2
1705,0
1706,4
1707,9
1708,3
1709,3
1710,7
1711,9
1712,3
1713,1
1714,2
1715,0
1716,9
1717,7
1718,9
1719,2
1720,8
1721,2
1722,9
1723,0
1724,6
1725,8
1726,6
1727,2
1728,4
1729,9
1730,3
1731,6
1732,0
1733,5
1734,7
1735,1
1736,4
1737,0
1738,0
1739,5
1740,3
1741,9
1742,6
1743,8
1744,1
1745,8
1746,2
1747,8
1748,6
1749,2
1750,6
1751,0
1752,3
1753,3
1754,4
1755,0
1756,9
1757,0
1758,9
1759,2
1760,4
1761,2
1762,3
1763,1
1764,2
1765,9
1766,0
1767,6
1768,5
1769,5
1770,6
1771,0
1772,5
1773,0
1774,2
1775,6
1776,3
1777,7
1778,3
1779,9
1780,1
1781,9
1782,6
1783,4
1784,5
1785,1
1786,9
1787,4
1788,9
1789,6
1790,0
1791,3
1792,6
1793,0
1794,3
1795,5
1796,0
1797,9
1798,8
1799,3
1800,0
1801,6
1802,6
1803,2
1804,3
1805,8
1806,2
1807,8
1808,4
1809,3
1810,4
1811,9
1812,2
1813,3
1814,9
1815,0
1816,4
1817,9
1818,1
1819,0
1820,4
1821,3
1822,4
1823,9
1824,3
1825,2
1826,3
1827,2
1828,2
1829,9
1830,4
1831,2
1832,3
1833,5
1834,3
1835,7
1836,7
1837,1
1838,3
1839,3
1840,2
1841,2
1842,9
1843,7
1844,7
1845,3
1846,4
1847,9
1848,0
1849,3
1850,3
1851,1
1852,6
1853,1
1854,5
1855,9
1856,3
1857,9
1858,9
1859,0
1860,3
1861,0
1862,5
1863,0
1864,1
1865,0
1866,0
1867,4
1868,7
1869,7
1870,9
1871,3
1872,1
1873,8
1874,9
1875,9
1876,5
1877,7
1878,2
1879,3
1880,7
1881,4
1882,7
1883,5
1884,9
1885,2
1886,7
1887,4
1888,2
1889,6
1890,7
1891,8
1892,5
1893,0
1894,1
1895,8
1896,9
1897,5
1898,9
1899,9
1900,8
1901,7
1902,8
1903,4
1904,4
1905,6
1906,1
1907,4
1908,3
1909,3
1910,4
1911,4
1912,8
1913,3
1914,4
1915,0
1916,1
1917,3
1918,9
1919,3
1920,3
1921,5
1922,6
1923,3
1924,3
1925,5
1926,6
1927,9
1928,1
1929,4
1930,0
1931,2
1932,9
1933,9
1934,0
1935,9
1936,2
1937,7
1938,4
1939,3
1940,7
1941,2
1942,9
1943,3
1944,3
1945,3
1946,4
1947,3
1948,0
1949,8
1950,0
1951,6
1952,9
1953,7
1954,3
1955,3
1956,6
1957,9
1958,0
1959,1
1960,4
1961,7
1962,9
1963,1
1964,9
1965,0
1966,2
1967,9
1968,4
1969,9
1970,4
1971,4
1972,9
1973,2
1974,4
1975,6
1976,8
1977,7
1978,6
1979,7
1980,7
1981,9
1982,7
1983,7
1984,3
1985,4
1986,3
1987,6
1988,7
1989,3
1990,2
1991,4
1992,2
1993,5
1994,6
1995,0
1996,4
1997,7
1998,6
1999,3
2000,7
2001,3
2002,6
2003,5
2004,3
2005,4
2006,7
2007,6
2008,2
2009,4
2010,9
2011,3
2012,4
2013,5
2014,3
2015,4
2016,3
2017,9
2018,7
2019,7
2020,8
2021,2
2022,3
2023,6
2024,3
2025,7
2026,8
2027,8
2028,7
2029,5
2030,7
2031,4
2032,1
2033,0
2034,9
2035,0
2036,4
2037,4
2038,4
2039,5
2040,6
2041,3
2042,4
2043,2
2044,0
2045,0
2046,2
2047,3
2048,2
2049,6
2050,1
2051,9
2052,4
2053,0
2054,8
2055,9
2056,3
2057,6
2058,6
2059,3
2060,2
2061,8
2062,4
2063,2
2064,6
2065,9
2066,3
2067,4
2068,2
2069,3
2070,7
2071,5
2072,5
2073,3
2074,4
2075,1
2076,9
2077,7
2078,4
2079,3
2080,3
2081,3
2082,4
2083,4
2084,0
2085,0
2086,9
2087,9
2088,8
2089,7
2090,0
2091,4
2092,0
2093,2
2094,9
2095,0
2096,7
2097,5
2098,0
2099,5
2100,4
2101,8
2102,7
2103,1
2104,7
2105,4
2106,0
2107,6
2108,0
2109,7
2110,2
2111,7
2112,9
2113,9
2114,0
2115,2
2116,1
2117,2
2118,3
2119,5
2120,9
2121,0
2122,5
2123,8
2124,3
2125,4
2126,0
2127,7
2128,1
2129,8
2130,1
2131,0
2132,0
2133,0
2134,8
2135,9
2136,2
2137,9
2138,0
2139,3
2140,7
2141,3
2142,7
2143,7
2144,7
2145,8
2146,9
2147,4
2148,4
2149,5
2150,9
2151,7
2152,3
2153,0
2154,3
2155,3
2156,7
2157,0
2158,3
2159,7
2160,8
2161,2
2162,7
2163,5
2164,3
2165,4
2166,6
2167,1
2168,4
2169,3
2170,1
2171,1
2172,5
2173,1
2174,7
2175,7
2176,1
2177,5
2178,6
2179,2
2180,0
2181,9
2182,0
2183,7
2184,7
2185,1
2186,5
2187,7
2188,2
2189,5
2190,0
2191,7
2192,0
2193,3
2194,6
2195,4
2196,6
2197,8
2198,7
2199,3
2200,1
2201,4
2202,5
2203,6
2204,1
2205,7
2206,0
2207,7
2208,8
2209,1
2210,5
2211,1
2212,0
2213,2
2214,9
2215,9
2216,3
2217,2
2218,4
2219,9
2220,3
2221,6
2222,4
2223,7
2224,9
2225,3
2226,0
2227,3
2228,3
2229,9
2230,6
2231,6
2232,7
2233,3
2234,4
2235,5
2236,3
2237,4
2238,6
2239,2
2240,3
2241,7
2242,7
2243,3
2244,9
2245,3
2246,2
2247,4
2248,3
2249,6
2250,7
2251,3
2252,5
2253,3
2254,8
2255,3
2256,3
2257,4
2258,0
2259,6
2260,5
2261,9
2262,2
2263,6
2264,5
2265,1
2266,1
2267,9
2268,5
2269,2
2270,7
2271,2
2272,3
2273,2
2274,4
2275,1
2276,8
2277,8
2278,4
2279,3
2280,9
2281,7
2282,2
2283,0
2284,8
2285,4
2286,3
2287,7
2288,9
2289,4
2290,9
2291,4
2292,4
2293,3
2294,4
2295,0
2296,8
2297,7
2298,4
2299,7
2300,4
2301,7
2302,6
2303,7
2304,6
2305,2
2306,2
2307,2
2308,2
2309,9
2310,1
2311,1
2312,7
2313,3
2314,1
2315,6
2316,6
2317,6
2318,0
2319,2
2320,7
2321,3
2322,3
2323,5
2324,3
2325,7
2326,7
2327,7
2328,9
2329,7
2330,1
2331,2
2332,3
2333,4
2334,1
2335,0
2336,7
2337,9
2338,3
2339,7
2340,8
2341,1
2342,4
2343,7
2344,0
2345,3
2346,3
2347,7
2348,9
2349,6
2350,1
2351,7
2352,3
2353,0
2354,5
2355,7
2356,1
2357,8
2358,1
2359,5
2360,3
2361,9
2362,4
2363,7
2364,0
2365,3
2366,2
2367,0
2368,7
2369,9
2370,7
2371,4
2372,4
2373,4
2374,6
2375,1
2376,8
2377,2
2378,7
2379,4
2380,6
2381,2
2382,7
2383,3
2384,0
2385,2
2386,0
2387,9
2388,3
2389,2
2390,6
2391,4
2392,9
2393,2
2394,7
2395,6
2396,2
2397,8
2398,7
2399,9
2400,1
2401,8
2402,7
2403,2
2404,7
2405,7
2406,7
2407,2
2408,3
2409,6
2410,7
2411,0
2412,4
2413,3
2414,6
2415,9
2416,6
2417,0
2418,2
2419,4
2420,8
2421,0
2422,9
2423,4
2424,7
2425,4
2426,8
2427,6
2428,3
2429,0
2430,0
2431,8
2432,7
2433,3
2434,5
2435,8
2436,4
2437,6
2438,6
2439,7
2440,1
2441,9
2442,9
2443,3
2444,1
2445,2
2446,2
2447,3
2448,7
2449,4
2450,4
2451,0
2452,5
2453,7
2454,7
2455,0
2456,6
2457,3
2458,3
2459,9
2460,2
2461,8
2462,4
2463,8
2464,8
2465,7
2466,7
2467,0
2468,7
2469,3
2470,4
2471,4
2472,9
2473,2
2474,9
2475,9
2476,4
2477,3
2478,1
2479,9
2480,3
2481,0
2482,7
2483,6
2484,0
2485,0
2486,7
2487,9
2488,9
2489,7
2490,7
2491,2
2492,5
2493,3
2494,7
2495,5
2496,2
2497,6
2498,5
2499,9
2500,1
2501,7
2502,2
2503,3
2504,0
2505,7
2506,9
2507,7
2508,6
2509,8
2510,3
2511,9
2512,4
2513,3
2514,3
2515,6
2516,9
2517,0
2518,9
2519,9
2520,3
2521,7
2522,2
2523,3
2524,4
2525,3
2526,9
2527,8
2528,0
2529,5
2530,3
2531,4
2532,4
2533,7
2534,5
2535,3
2536,8
2537,8
2538,2
2539,7
2540,4
2541,4
2542,4
2543,5
2544,5
2545,7
2546,7
2547,6
2548,9
2549,0
2550,7
2551,9
2552,4
2553,4
2554,1
2555,8
2556,3
2557,2
2558,4
2559,7
2560,0
2561,7
2562,2
2563,4
2564,4
2565,3
2566,8
2567,3
2568,7
2569,8
2570,7
2571,1
2572,8
2573,6
2574,0
2575,3
2576,7
2577,3
2578,6
2579,9
2580,5
2581,6
2582,7
2583,1
2584,6
2585,8
2586,3
2587,7
2588,2
2589,3
2590,9
2591,3
2592,7
2593,3
2594,5
2595,3
2596,9
2597,9
2598,6
2599,4
2600,0
2601,8
2602,3
2603,4
2604,0
2605,4
2606,4
2607,4
2608,3
2609,2
2610,2
2611,0
2612,2
2613,3
2614,7
2615,5
2616,9
2617,8
2618,4
2619,9
2620,6
2621,0
2622,4
2623,1
2624,9
2625,1
2626,8
2627,5
2628,5
2629,7
2630,5
2631,7
2632,7
2633,6
2634,6
2635,0
2636,0
2637,4
2638,4
2639,2
2640,2
2641,6
2642,6
2643,3
2644,6
2645,1
2646,0
2647,9
2648,1
2649,3
2650,3
2651,4
2652,3
2653,0
2654,3
2655,9
2656,3
2657,6
2658,0
2659,7
2660,7
2661,1
2662,7
2663,6
2664,2
2665,3
2666,6
2667,3
2668,9
2669,4
2670,9
2671,7
2672,2
2673,7
2674,9
2675,1
2676,9
2677,3
2678,2
2679,5
2680,3
2681,6
2682,4
2683,5
2684,0
2685,0
2686,9
2687,1
2688,5
2689,3
2690,4
2691,7
2692,9
2693,4
2694,3
2695,6
2696,4
2697,6
2698,4
2699,3
2700,4
2701,0
2702,3
2703,6
2704,7
2705,9
2706,4
2707,7
2708,3
2709,8
2710,1
2711,7
2712,9
2713,8
2714,2
2715,3
2716,8
2717,1
2718,4
2719,4
2720,0
2721,0
2722,6
2723,4
2724,3
2725,7
2726,4
2727,3
2728,4
2729,3
2730,9
2731,5
2732,1
2733,4
2734,1
2735,3
2736,9
2737,4
2738,7
2739,9
2740,3
2741,0
2742,0
2743,3
2744,3
2745,7
2746,9
2747,7
2748,3
2749,1
2750,1
2751,8
2752,4
2753,3
2754,7
2755,4
2756,7
2757,3
2758,4
2759,2
2760,7
2761,0
2762,1
2763,7
2764,3
2765,5
2766,3
2767,7
2768,2
2769,9
2770,7
2771,2
2772,0
2773,4
2774,2
2775,3
2776,4
2777,6
2778,5
2779,7
2780,4
2781,8
2782,2
2783,7
2784,0
2785,6
2786,4
2787,3
2788,7
2789,3
2790,9
2791,9
2792,6
2793,5
2794,4
2795,1
2796,4
2797,9
2798,9
2799,7
2800,4
2801,8
2802,3
2803,0
2804,4
2805,4
2806,9
2807,0
2808,6
2809,2
2810,9
2811,8
2812,0
2813,2
2814,2
2815,0
2816,9
2817,3
2818,3
2819,7
2820,3
2821,3
2822,9
2823,3
2824,3
2825,7
2826,8
2827,3
2828,4
2829,5
2830,5
2831,7
2832,4
2833,0
2834,8
2835,4
2836,3
2837,7
2838,1
2839,7
2840,7
2841,0
2842,9
2843,9
2844,9
2845,7
2846,7
2847,9
2848,4
2849,7
2850,6
2851,7
2852,2
2853,7
2854,7
2855,0
2856,5
2857,0
2858,9
2859,1
2860,5
2861,6
2862,7
2863,0
2864,4
2865,8
2866,3
2867,4
2868,9
2869,2
2870,7
2871,4
2872,4
2873,3
2874,6
2875,2
2876,0
2877,7
2878,5
2879,1
2880,2
2881,4
2882,1
2883,4
2884,4
2885,7
2886,6
2887,3
2888,9
2889,1
2890,5
2891,2
2892,0
2893,8
2894,0
2895,2
2896,8
2897,4
2898,6
2899,4
2900,8
2901,4
2902,9
2903,3
2904,5
2905,5
2906,4
2907,9
2908,9
2909,2
2910,4
2911,2
2912,7
2913,0
2914,4
2915,2
2916,2
2917,1
2918,6
2919,4
2920,3
2921,8
2922,8
2923,2
2924,7
2925,4
2926,3
2927,3
2928,8
2929,6
2930,3
2931,1
2932,0
2933,9
2934,2
2935,7
2936,9
2937,3
2938,4
2939,6
2940,5
2941,8
2942,6
2943,9
2944,4
2945,3
2946,4
2947,3
2948,0
2949,4
2950,3
2951,0
2952,4
2953,1
2954,2
2955,3
2956,7
2957,7
2958,0
2959,3
2960,0
2961,8
2962,9
2963,9
2964,8
2965,3
2966,6
2967,0
2968,9
2969,1
2970,3
2971,1
2972,5
2973,8
2974,1
2975,6
2976,1
2977,4
2978,2
2979,4
2980,9
2981,0
2982,5
2983,3
2984,9
2985,6
2986,4
2987,6
2988,4
2989,2
2990,2
2991,6
2992,0
2993,3
2994,7
2995,0
2996,0
2997,6
